#doc name topic proportion ...
0	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-1-1.txt	4	0.3341002296619596	7	0.2661196179383694	1	0.1770344288765811	3	0.09324737257547222	8	0.051040241432487615	5	0.043680418205334644	6	0.027098841101153216	0	0.006216603350817711	2	7.609117899186013E-4	9	7.013350679058178E-4	
1	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-1.txt	4	0.4008263660082454	3	0.31871562191307723	7	0.1852047864711261	1	0.0831520477705174	5	0.010870619468313253	0	6.419810580268147E-4	6	2.545459739110354E-4	8	1.8302688436605115E-4	2	7.857843397596963E-5	9	7.242601844080357E-5	
2	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-10.txt	3	0.3273039412251885	4	0.2839491867149306	7	0.11642755416202902	8	0.10926624659871033	1	0.08468805725144041	5	0.04053948663362169	2	0.01497640839247074	0	0.011783042629776802	6	0.011033355503870268	9	3.272088796160819E-5	
3	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-11.txt	7	0.468057310500557	4	0.30439481717120076	3	0.11927930912674378	8	0.08939344996105707	5	0.01268210266437213	0	0.004852330204209428	1	7.230009249790287E-4	6	3.8768992994232565E-4	2	1.1968002123564766E-4	9	1.1030949570284843E-4	
4	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-2.txt	7	0.46159346042751837	4	0.3804547252066972	9	0.07785038024955723	3	0.04664921501785462	1	0.025329897975034158	0	0.00624739583013329	6	0.001152645162729264	5	5.247451892193183E-4	8	1.3820133734566436E-4	2	5.933360391082141E-5	
5	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-3.txt	7	0.4811816152221335	4	0.29345866429053685	3	0.05999921569469465	8	0.05837086285556941	0	0.05193483482564316	1	0.03923036530069735	5	0.015460548548043402	6	2.2839962415456652E-4	2	7.050704637362882E-5	9	6.498659215357596E-5	
6	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-4.txt	7	0.5161101534246566	4	0.28977842718619845	8	0.09931966968340598	0	0.03588600151384915	3	0.018730452107695406	6	0.017813759254335378	5	0.01619629121947114	1	0.005871526398965118	2	1.5284314662824134E-4	9	1.4087606479447982E-4	
7	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-5.txt	9	0.4963848157084418	4	0.26199491532354485	7	0.12926371588902982	3	0.07447212036821274	5	0.023264247068649213	6	0.006189229680662478	0	0.00536155507906554	8	0.0025516809938115354	1	4.4419179050653277E-4	2	7.352809807548196E-5	
8	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-6.txt	9	0.5888510664092427	4	0.2525058019649046	2	0.05619639265043751	6	0.03659132273989561	5	0.031002030682710346	1	0.014690464413897115	7	0.012509299001860687	0	0.006660950201817084	3	9.093610185919277E-4	8	8.331091664241662E-5	
9	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-7.txt	9	0.5684574578285403	4	0.28881924990413327	6	0.054298500447882626	5	0.034897269681339764	3	0.025074573555518502	1	0.01589024247595067	7	0.00787894452890388	0	0.004515066485421004	8	1.1802411873362166E-4	2	5.067097357639395E-5	
10	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-8.txt	9	0.5862317363216981	4	0.3111831340858374	1	0.04619622990014166	7	0.030293489436177233	3	0.012326240197461764	5	0.012286709458352035	0	8.217641312360239E-4	6	3.2583009809285143E-4	8	2.3428250217566706E-4	2	1.0058386882725256E-4	
11	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-2-9.txt	4	0.37170924779640546	7	0.25752810035255325	1	0.25010779538261996	6	0.05700618575274038	5	0.026299850427045728	2	0.015686264700242484	3	0.009317559412847943	8	0.00871241016135797	0	0.003551840935850966	9	8.074507833588132E-5	
12	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-3-1.txt	7	0.4496363236847013	4	0.35898025178838827	3	0.10321608016409656	0	0.044622164696172806	5	0.03122885237544727	1	0.007074730857787414	6	0.004989615513854907	8	1.3806873052504148E-4	2	5.9276672185544164E-5	9	5.463551684082432E-5	
13	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-3-10.txt	4	0.371916370607815	7	0.20048437481594564	3	0.16005886497710942	1	0.13932825931704432	6	0.06682278967852641	0	0.04177761538191099	5	0.007334220220843065	8	0.006175008968284337	9	0.0059245597363544655	2	1.7793629616638751E-4	
14	file:/Users/apilsch/Downloads/Quintilian/txt/Quintilian%20-%20Institutes%20of%20Oratory,%20v1-3-11.txt	4	0.4241458270205422	8	0.1331619380598938	0	0.10439876045728239	5	0.08339792611729513	7	0.07719693931067254	2	0.06972282050777263	3	0.058142749718511466	1	0.04929093041599132	6	4.220285279612273E-4	9	1.2007986407731554E-4	
